ID Cliente;Zona;País;Tipo de producto;ID Proveedor;Prioridad;Fecha pedido;ID Pedido;Fecha envío;Unidades;Precio Unitario;Coste unitario;Importe venta total;Importe Coste total
C0196;África;Rwanda;Cereales;P0003;Media;24/08/2021;719609487;21/09/2021;7293;205.70 ;117.11 ;1500170.10 ;854083.23 
C0920;Norteamérica;Mexico;Verduras;P0010;Media;14/09/2021;492007529;4/10/2021;4816;154.06 ;90.93 ;741952.96 ;437918.88 
C0193;Australia y Oceanía;Tuvalu;Verduras;P0010;Crítica;12/12/2020;819393670;16/12/2020;5651;154.06 ;90.93 ;870593.06 ;513845.43 
C0361;África;Guinea-Bissau;Frutas;P0004;Crítica;31/05/2021;236191737;1/06/2021;3239;9.33 ;6.92 ;30219.87 ;22413.88 
C0971;Europa;Greece;Cereales;P0003;Crítica;31/08/2022;497138059;12/10/2022;3054;205.70 ;117.11 ;628207.80 ;357653.94 
C0272;Centroamérica y Caribe;Haiti;Bebida;P0009;Baja;23/05/2020;727281463;11/07/2020;7601;47.45 ;31.79 ;360667.45 ;241635.79 
C0719;África;Yemen;Cárnicos;P0002;Media;11/02/2022;571983277;14/02/2022;1417;421.89 ;364.69 ;597818.13 ;516765.73 
C0469;Europa;Russia;Cuidado personal;P0007;Baja;13/01/2020;646917331;13/02/2020;6069;81.73 ;56.67 ;496019.37 ;343930.23 
C0880;África;Tunisia ;Alimento infantil;P0005;Media;18/01/2021;288069951;3/02/2021;5155;255.28 ;159.42 ;1315968.40 ;821810.10 
C0017;Asia;India;Verduras;P0010;Media;14/06/2022;701739966;16/07/2022;9305;154.06 ;90.93 ;1433528.30 ;846103.65 
C0145;Asia;Taiwan;Cereales;P0003;Alta;9/12/2021;914538705;26/12/2021;1181;205.70 ;117.11 ;242931.70 ;138306.91 
C0233;África;Morocco;Snacks;P0001;Alta;23/11/2021;923389995;9/01/2022;474;152.58 ;97.44 ;72322.92 ;46186.56 
C0455;África;Zimbabwe;Bebida;P0009;Media;1/04/2022;345530164;9/04/2022;8909;47.45 ;31.79 ;422732.05 ;283217.11 
C0685;África;Lebanon;Ropa;P0011;Baja;25/11/2021;668508040;25/12/2021;5240;109.28 ;35.84 ;572627.20 ;187801.60 
C0001;Australia y Oceanía;Federated States of Micronesia;Material de oficina;P0008;Alta;27/02/2020;300184953;29/02/2020;253;651.21 ;524.96 ;164756.13 ;132814.88 
C0187;Europa;Macedonia;Frutas;P0004;Baja;3/01/2021;418734729;6/01/2021;1766;9.33 ;6.92 ;16476.78 ;12220.72 
C0226;África;Ghana;Cosméticos;P0006;Media;11/04/2020;922643697;7/05/2020;9628;437.20 ;263.33 ;4209361.60 ;2535341.24 
C0807;Norteamérica;Greenland;Material de oficina;P0008;Alta;30/04/2021;880710685;19/06/2021;718;651.21 ;524.96 ;467568.78 ;376921.28 
C0820;África;Bahrain;Doméstico;P0012;Baja;20/03/2022;782047021;6/04/2022;3947;668.27 ;502.54 ;2637661.69 ;1983525.38 
C0860;Europa;Serbia;Alimento infantil;P0005;Crítica;29/10/2022;286076533;10/11/2022;5258;255.28 ;159.42 ;1342262.24 ;838230.36 
C0725;África;Lebanon;Alimento infantil;P0005;Alta;1/08/2020;472535550;29/08/2020;2625;255.28 ;159.42 ;670110.00 ;418477.50 
C0914;Europa;Monaco;Cárnicos;P0002;Alta;19/06/2020;691472899;7/08/2020;1052;421.89 ;364.69 ;443828.28 ;383653.88 
C0132;África;Iran;Alimento infantil;P0005;Alta;18/02/2022;813249909;10/03/2022;7575;255.28 ;159.42 ;1933746.00 ;1207606.50 
C0785;África;Mauritius ;Frutas;P0004;Media;12/05/2021;778540408;9/06/2021;6263;9.33 ;6.92 ;58433.79 ;43339.96 
C0483;Centroamérica y Caribe;Saint Kitts and Nevis ;Cárnicos;P0002;Crítica;17/01/2020;148330724;7/02/2020;3212;421.89 ;364.69 ;1355110.68 ;1171384.28 
C0539;Europa;Bulgaria;Frutas;P0004;Baja;27/11/2021;353919684;1/01/2022;1554;9.33 ;6.92 ;14498.82 ;10753.68 
C0469;Europa;Italy;Ropa;P0011;Media;1/07/2022;646918618;19/07/2022;6450;109.28 ;35.84 ;704856.00 ;231168.00 
C0492;África;Namibia;Verduras;P0010;Baja;23/01/2022;349251353;3/02/2022;91;154.06 ;90.93 ;14019.46 ;8274.63 
C0031;Europa;San Marino;Bebida;P0009;Media;31/03/2021;203154218;13/04/2021;6702;47.45 ;31.79 ;318009.90 ;213056.58 
C0211;Centroamérica y Caribe;The Bahamas;Bebida;P0009;Baja;8/07/2022;121176040;23/07/2022;7538;47.45 ;31.79 ;357678.10 ;239633.02 
C0361;África;Lebanon;Alimento infantil;P0005;Baja;7/03/2020;536178147;27/03/2020;5884;255.28 ;159.42 ;1502067.52 ;938027.28 
C0513;Australia y Oceanía;Australia;Verduras;P0010;Alta;21/10/2021;151334369;7/11/2021;2058;154.06 ;90.93 ;317055.48 ;187133.94 
C0901;Asia;Tajikistan;Cuidado personal;P0007;Baja;23/01/2021;890131032;5/02/2021;8408;81.73 ;56.67 ;687185.84 ;476481.36 
C0463;Centroamérica y Caribe;El Salvador;Doméstico;P0012;Alta;14/01/2022;246366965;5/03/2022;4315;668.27 ;502.54 ;2883585.05 ;2168460.10 
C0341;Asia;Indonesia;Cereales;P0003;Baja;21/08/2020;734153497;22/09/2020;1189;205.70 ;117.11 ;244577.30 ;139243.79 
C0379;Europa;Sweden;Cuidado personal;P0007;Media;27/04/2020;437914454;2/05/2020;7473;81.73 ;56.67 ;610768.29 ;423494.91 
C0623;Australia y Oceanía;Tonga;Doméstico;P0012;Alta;1/02/2022;662386167;1/03/2022;3641;668.27 ;502.54 ;2433171.07 ;1829748.14 
C0826;África;Mozambique;Ropa;P0011;Media;12/03/2020;982617461;25/04/2020;7198;109.28 ;35.84 ;786597.44 ;257976.32 
C0939;Europa;Andorra;Cosméticos;P0006;Crítica;25/09/2020;593969666;8/10/2020;7678;437.20 ;263.33 ;3356821.60 ;2021847.74 
C0621;Australia y Oceanía;Solomon Islands;Verduras;P0010;Alta;13/03/2020;562116611;16/04/2020;1651;154.06 ;90.93 ;254353.06 ;150125.43 
C0730;Europa;Romania;Verduras;P0010;Media;11/03/2021;673044621;26/03/2021;7715;154.06 ;90.93 ;1188572.90 ;701524.95 
C0830;Centroamérica y Caribe;Saint Vincent and the Grenadines;Material de oficina;P0008;Alta;10/06/2022;783052527;17/06/2022;1499;651.21 ;524.96 ;976163.79 ;786915.04 
C0687;Europa;France;Cárnicos;P0002;Baja;17/03/2020;368751657;7/04/2020;664;421.89 ;364.69 ;280134.96 ;242154.16 
C0770;África;The Gambia;Doméstico;P0012;Baja;4/03/2021;777065837;12/03/2021;9904;668.27 ;502.54 ;6618546.08 ;4977156.16 
C0752;Australia y Oceanía;Samoa ;Snacks;P0001;Baja;19/12/2020;275231397;21/01/2021;5941;152.58 ;97.44 ;906477.78 ;578891.04 
C0007;Europa;Serbia;Ropa;P0011;Media;15/10/2022;800797164;1/12/2022;2531;109.28 ;35.84 ;276587.68 ;90711.04 
C0116;Centroamérica y Caribe;Saint Vincent and the Grenadines;Cosméticos;P0006;Alta;25/08/2021;311624467;8/09/2021;5460;437.20 ;263.33 ;2387112.00 ;1437781.80 
C0358;África;Syria;Bebida;P0009;Baja;11/02/2020;435887134;21/03/2020;7544;47.45 ;31.79 ;357962.80 ;239823.76 
C0220;Australia y Oceanía;Australia;Verduras;P0010;Alta;22/02/2021;622071492;3/04/2021;3633;154.06 ;90.93 ;559699.98 ;330348.69 
C0889;África;Cote d'Ivoire;Cosméticos;P0006;Media;20/12/2020;388976371;9/01/2021;5607;437.20 ;263.33 ;2451380.40 ;1476491.31 
C0757;Centroamérica y Caribe;Dominican Republic;Cuidado personal;P0007;Crítica;5/12/2021;675713098;23/01/2022;7376;81.73 ;56.67 ;602840.48 ;417997.92 
C0917;África;Rwanda;Frutas;P0004;Media;21/06/2022;691705501;24/07/2022;9884;9.33 ;6.92 ;92217.72 ;68397.28 
C0666;África;Chad;Cosméticos;P0006;Media;17/06/2021;166689908;29/07/2021;6103;437.20 ;263.33 ;2668231.60 ;1607102.99 
C0007;África;Kenya;Doméstico;P0012;Alta;9/06/2022;700715148;14/07/2022;6039;668.27 ;502.54 ;4035682.53 ;3034839.06 
C0141;Centroamérica y Caribe;Belize;Bebida;P0009;Media;11/10/2020;814142549;14/11/2020;1727;47.45 ;31.79 ;81946.15 ;54901.33 
C0976;Australia y Oceanía;Palau;Snacks;P0001;Crítica;6/04/2022;897645938;23/05/2022;2236;152.58 ;97.44 ;341168.88 ;217875.84 
C0622;África;Equatorial Guinea;Material de oficina;P0008;Alta;21/08/2021;962211644;9/10/2021;8663;651.21 ;524.96 ;5641432.23 ;4547728.48 
C0891;Asia;Kyrgyzstan;Doméstico;P0012;Baja;14/03/2021;189138495;14/03/2021;9139;668.27 ;502.54 ;6107319.53 ;4592713.06 
C0800;Asia;Bangladesh;Frutas;P0004;Baja;15/10/2020;980037820;10/11/2020;3824;9.33 ;6.92 ;35677.92 ;26462.08 
C0068;Asia;Bhutan;Alimento infantil;P0005;Alta;28/01/2022;406833446;9/03/2022;9912;255.28 ;159.42 ;2530335.36 ;1580171.04 
C0617;Europa;Macedonia;Cárnicos;P0002;Baja;1/06/2021;561761701;18/06/2021;6626;421.89 ;364.69 ;2795443.14 ;2416435.94 
C0073;Australia y Oceanía;Samoa ;Verduras;P0010;Crítica;18/09/2022;907371413;11/10/2022;220;154.06 ;90.93 ;33893.20 ;20004.60 
C0265;Europa;Austria;Bebida;P0009;Media;11/09/2021;526523911;16/10/2021;8981;47.45 ;31.79 ;426148.45 ;285505.99 
C0723;Europa;Italy;Bebida;P0009;Alta;24/08/2021;372393023;12/09/2021;8226;47.45 ;31.79 ;390323.70 ;261504.54 
C0184;África;Bahrain;Material de oficina;P0008;Media;11/07/2020;118465077;16/07/2020;5304;651.21 ;524.96 ;3454017.84 ;2784387.84 
C0085;Australia y Oceanía;Australia;Snacks;P0001;Crítica;26/12/2020;408538901;5/01/2021;4594;152.58 ;97.44 ;700952.52 ;447639.36 
C0067;África;Nigeria;Cosméticos;P0006;Baja;15/05/2020;606725823;31/05/2020;2509;437.20 ;263.33 ;1096934.80 ;660694.97 
C0474;Europa;Spain;Ropa;P0011;Crítica;13/09/2020;147449672;26/10/2020;2489;109.28 ;35.84 ;271997.92 ;89205.76 
C0854;Europa;Hungary;Cárnicos;P0002;Media;22/07/2021;785446774;11/08/2021;10;421.89 ;364.69 ;4218.90 ;3646.90 
C0457;Europa;Bosnia and Herzegovina;Verduras;P0010;Baja;22/06/2021;745765960;14/07/2021;7575;154.06 ;90.93 ;1167004.50 ;688794.75 
C0737;Asia;South Korea;Cosméticos;P0006;Crítica;5/04/2022;573768556;5/05/2022;9721;437.20 ;263.33 ;4250021.20 ;2559830.93 
C0851;África;The Gambia;Snacks;P0001;Baja;2/11/2021;885128390;20/11/2021;8015;152.58 ;97.44 ;1222928.70 ;780981.60 
C0158;Europa;Norway;Bebida;P0009;Baja;19/05/2021;115831792;9/06/2021;6056;47.45 ;31.79 ;287357.20 ;192520.24 
C0721;Norteamérica;Mexico;Frutas;P0004;Media;16/01/2021;372177588;30/01/2021;4474;9.33 ;6.92 ;41742.42 ;30960.08 
C0807;Europa;France;Cosméticos;P0006;Baja;20/05/2021;680777108;22/06/2021;5930;437.20 ;263.33 ;2592596.00 ;1561546.90 
C0385;Centroamérica y Caribe;Belize;Frutas;P0004;Alta;3/12/2021;138554179;6/12/2021;115;9.33 ;6.92 ;1072.95 ;795.80 
C0627;África;Malawi;Bebida;P0009;Alta;4/08/2022;162745130;19/08/2022;8755;47.45 ;31.79 ;415424.75 ;278321.45 
C0408;Asia;India;Cuidado personal;P0007;Crítica;17/04/2022;440898787;1/06/2022;604;81.73 ;56.67 ;49364.92 ;34228.68 
C0808;Asia;Tajikistan;Frutas;P0004;Media;29/04/2020;280876481;31/05/2020;6447;9.33 ;6.92 ;60150.51 ;44613.24 
C0608;Europa;Finland;Verduras;P0010;Baja;9/09/2020;860852038;15/09/2020;4103;154.06 ;90.93 ;632108.18 ;373085.79 
C0793;África;Rwanda;Ropa;P0011;Crítica;22/01/2022;279311788;1/02/2022;3420;109.28 ;35.84 ;373737.60 ;122572.80 
